"Iteracja","Current","Best","Worst","Average"
"673","6018006","5799567","6161650","5996521"
"674","5975255","5799567","6161650","5996490"
"675","6047546","5799567","6161650","5996566"
"676","6095099","5799567","6161650","5996711"
"677","6097342","5799567","6161650","5996860"
"678","5997795","5799567","6161650","5996861"
"679","6022766","5799567","6161650","5996899"
"680","6051531","5799567","6161650","5996980"
"681","6169291","5799567","6169291","5997233"
"682","5960582","5799567","6169291","5997179"
"683","6026379","5799567","6169291","5997222"
"684","6028117","5799567","6169291","5997267"
"685","6046553","5799567","6169291","5997339"
"686","5946068","5799567","6169291","5997264"
"687","5949432","5799567","6169291","5997195"
"688","6022940","5799567","6169291","5997232"
"689","5935229","5799567","6169291","5997142"
"690","5987302","5799567","6169291","5997128"
"691","6023651","5799567","6169291","5997166"
"692","5995328","5799567","6169291","5997163"
"693","6015295","5799567","6169291","5997190"
